Entry,EC number,sequence_sha256
A7N6S2,2.7.13.3,9dddd3c2554c53861c5e378f4d7bf87eac0fce7149e1fabdd21e16eb6701fec7
Q9I4F8,2.7.13.3,b9b65e24cb9efc9de49ce421238a67422d1c075626077b13d3f84570099fc72c
P27896,2.7.13.3,ce764d93d68e176c5dcfc58b320e47198dcaee502ae76354afc49e3a36c5a0be
B2TIE4,2.7.14.1,70c406e6c12ec32611d2eb4da53dba416e04dc752b75f8d14a307dee37377e71
Q0AUE7,2.7.14.1,ecd7f6022ff198a8d2d703f9341522859fac9003d1f495eea7e08a5c3f87f5ea
C4KZS5,2.7.14.1,d4c3d79cd52330b91d580c023b077f8fcb96cdcc04ec1b790a08407436daef7b
Q8TUX2,2.7.2.8,f96670558654e93bbbac363009c07e0d4a1f1aa0b16d9a1f6d20532c9be0326d
Q4A0M9,2.7.2.8,5ec1b44ade7e37dc7b9140d01e6cdb792601c5f65ba1e62ee325c00566b29a47
Q9PQL2,2.7.2.3,16e0b41121d41e657eb46d074567487cf43e772a026f56c7ee1c03e90f0568e1
P45597,2.7.3.9,ce56e81489aeacc4f986430c6fb41beb8c8881ceb1ba32602c4b48859f4bc11c
P23388,2.7.3.9,c3e3806d773d4863110efd59beb48cfcaf5565cf04b2f5d18275ac7073df637f
P32670,2.7.3.9,47b0cde95d95ccf3235f01d3fa556839858deb4dac42d9ec400c005fd4ebb640
P34093,2.7.4.6,9d672c19a155a657d4793df1be7322e6b18ecd34c518d79699e8008963d7e2b8
Q7NBV1,2.7.4.25,0340f4e7ae49b8a44c996463d24aa3456c9079c13c520a45cb37714d37aad6af
P9WG70,2.7.4.16,85f1e0cc65b9f5dcf8e59ab4ad737ff6d36da8581429ef5a9915333ec8d1534f
Q9HN88,2.7.6.1,c0a288d0fd9fb073c81b11857d444e9c6b492ef8b08a4b10945cc547559301c6
Q9PQV0,2.7.6.1,136ae7fa8e9d017cfd517f0a5667ef5457dd442abfbe278bdc9dddf0c6f15f06
Q8U2A9,2.7.6.3,44bd5f0940688421fac08616344cfcae202b511742d42270288186cc97efe8a1
P29785,2.7.7.24,9a17ebf2ed001cc59c24fe56dff7256a5ca56a409ecc453cef37c55ec83b4e46
A1U5G5,2.7.7.72,905a031dbb354f12b4714ffb2c21ad4bea1fcec0d6f6a49f987652f0a7244187
P47658,2.7.7.7,e47a7c254ff4d2b0c80be6afa552d01e1c0eba8a84cfc8112628da601485a05e
Q5ZV56,2.7.8.24,9497a6c2661ec7fc7b2c01eb9deca91dca0f766077878c4e76c9dafe0201c396
O34753,2.7.8.33,827d9a251e875fba441e8bcbe9384b7492b275954f69e23bf2fb9a63ca5d646a
Q11T75,2.7.8.7,dc38a61de06de90e94a38dff5afb8580f8746788e67210785c6c2af73290b82e
Q1DAT6,2.7.9.3,0fb3e4f374a9c0eef28f4ca9de0f1e4cb1201bfaeded39a5c9f585e2414f80ab
O62461,2.7.9.3,bbeabe300e9c6890b11e3266784d5d3c8a1a5ad9f9cc7648c7e468baf5d837e4
P37213,2.7.9.1,7b891238f481ee6cd97219418be284c03a8987c24bf587765058c5a9a334bacd
O34599,2.8.1.7,d526722d29e0529976fc3057a7d028eb9ace68df6454bc6f0a000b4c872cccf5
B8J0C6,2.8.1.6,e5d37fcfd8823ae88d38fc864d1ed8b9b01d334884608155254f67784c5e4266
Q9YEW8,2.8.1.4,e18dbd08a0db3fa8d677c5a37903d245087daa5103e6be248e56687fc763da76
F1QYJ6,2.8.2.n2,78e37795b66232779c64352cd4814a3d12d373d099a2c4f3d9b8df3a58d11737
Q8NET6,2.8.2.5,ee6761dfd624f6c3bdf48bd1c2166ff3ec43710af56d9b913af363d563187b8f
Q9GZX3,2.8.2.21,70b7324f54282c38005e0592229a72043bdce1cb2819b1e3e5969a31ee88a719
Q8VPF2,2.8.3.6,3a1f4930b54455efe84c94ca141d4e38e665415a6f9724cbd4792fc2209a6718
Q8VPF3,2.8.3.6,d48071d1ad2dba01e051fa05067fa6564745ae7183166cc2a534676826189b94
Q59112,2.8.3.12,179e15e3f7768b4a60c6711e47c4344754d42a41f27a4060308a8698d90abc7e
Q3ACX5,2.8.4.4,6e171106e56b030ee4a9770cbbb699b343bb60266b14ca4d6b11274894b72e96
Q6MLC6,2.8.4.3,151cb3c270bd44dd37c8d52942c5e7f502498877bfc45a60f68ae7bacd274db6
Q24W37,2.8.4.4,5215bc738247f5264053846c5b583657675a58964d774b3a16968719c7ff5b7c
Q08IS0,2.8.5.2,2437539353db8ba015a5515e9ed96c1352addc53ef611ccf913389f4b5f18f7d
D7A6E5,2.8.5.2,dfb23e8b06cf424a5c91ae5d80dd0ee1fb60e4e59329ed413bcbb9011cd02774
Q9K4M4,2.8.5.2,2c0825c93ec50ab6acec8742f5d2cfe28298a42668e416eae4ff32ba5b17e4cd
Q1R084,2.9.1.3,91f821249737af701efbcf62bd02cbab68a9340ce8eb22c46ed36e7eebfac794
Q0BZB0,2.9.1.1,870efd08e9c439d9076a4beaaf5981543e4e09129d9bbc390bc7ccb7dee5e0e0
Q7VI68,2.9.1.1,a2f6b9942cc1b07b4f4b7ad8839d130a10438b90838ec3cb1e05ebda9cd8c0cd
P22862,3.1.1.2,e52827104fe7169aedf5c34e1d1748be373fa1dd0282d2229d6c0e78686b8221
A7LCJ2,3.1.1.4,d062ef69748c53e567f3d3cb3c2fa32c83c01ff3ce589b6d6bc1b385ebcf37c8
P0DP54,3.1.1.4,998464bcc6ed142abb085e1ae2ef032c1cbdba5de40e1d1c3e69956c1713fff0
Q9FDL4,3.1.11.6,86f3be8c014a5d6319a4c15c4703f7f0eedf9d8fd78e5b931c22166720786e18
P38207,3.1.11.2,28223ac8c2370290c9c62bd17a8bbdce7077bc5cd3ec3745106bda78a2ab9bb4
Q6F1D5,3.1.11.6,80c0fea13be7667f02b310c8fa5cafa441ec04c649e8282b52ec60268ccbd9be
Q74H36,3.1.12.1,140ff3d4fcb85448a4d274ef4a11fc9c59ccb69cac75e03da6e6ac18f4a6158f
Q2RY11,3.1.12.1,8ff66d9a6a49fdb78ddc4557235a6d2d06863289d460f592a1fd23f230323ea1
Q1CW50,3.1.12.1,a3bb701c1582d757ccb9fe08fec5fdebff6b09dbfdb4246d162a12795db6a7f7
Q6AJF4,3.1.13.5,9476da81e6e80209a20bf1b32d5cfa46f01c12fac395ee809450c82e19016c64
A0KXU5,3.1.13.5,88ae925b01d08fb38a3cff017262f171ceb1e59d24fd00cd2f59df5b8f5e2f02
Q5GZ75,3.1.13.5,1539bbc1bf5704e4be7589a30c787016a2b7a86d12a3cb144a3f9d789737024a
A6VVZ9,3.1.2.6,17a4e3f77e0e5bae0e2b812114f9b4282a0dc3fabf0e16175ffd2b4edf1d2192
Q54CM0,3.1.2.22,9e17255647daa3cc8f6a7cc2803c37b46725ad4d7df0c3d702a6e803a3b02a76
Q2RP80,3.1.2.6,b9e22d76c51efa938b86c31518a9994b54e93dd85ceef52a121e9fc93f25f572
P50195,3.1.21.4,b09192047f3d3630189fe0165cd4585fc6587fad2ac406e3a26561e58dcff060
P34719,3.1.21.4,f1c3eaac47f1c9897def887c3e2fa8f265ac83f3ac068032e894a7596a781caa
Q58391,3.1.21.4,e3d481f249508e6b6dcd8f608edc93b21eb17d8bfe7785e4604b4a30fe285458
Q75WF2,3.1.22.1,5d514b8d688ac8e0edc9029463583384ae7c19e28064a573bd42d790f1afd050
Q17778,3.1.22.1,78eeeacbd4dc86f30b704f524b486a764ea2255549a9858e1326c028c11c6758
C0QIZ3,3.1.26.5,952453ed7bd431d4c5e4378e875145560cf1170d2b2ce6e5f94f8c2f2420823d
A4J9S4,3.1.26.5,c3e87e84cf73244e9c2f7b320cb35dee1a4c6cf5c63642ae5529ca5a5cb8bc9c
A0LWX2,3.1.26.5,c9d862cd5b82b92f869ff9e07ad74f22a920ddd29292a26b0ba15e9febc3f2f7
O13819,3.1.3.64,2614cc5b6d65e73d3bd72ea53c69ffe37972a51a16627f1718df3274e7c7748a
O82656,3.1.3.48,403b4bfe6c0bb363e149de28fe2bcc63d7789a7b5462ac538bc3a37d8381a98d
Q9FLI3,3.1.3.16,a0cef80f5933f47d325224dc5fc58b77b48da1d25d1510e2756fcb7e8160f6f9
P46344,3.1.4.59,7a19084a95b150e05d091773e2bb165e68ce2dee63749fbb8ebbd72d891acbd5
Q02158,3.1.4.11,1bbd43a9296cc3ac9de887c9239af059b53239205cfaeef932750b5523d1e9a8
Q9RGS8,3.1.4.3,1bae10f48ba350dcc163c95d3e5d552245264275e1cc4ad6f95532d11ef88267
Q9I4L1,3.1.5.1,eb6c2c9e74be6adad7096547a42c434c3c035f66565f919791f14e38d4a68434
Q9I5I9,3.1.6.21,b653c0d526ba63ee680079589de69324bf2cfcf6be27a3102238fd82c926652f
O67012,3.1.7.2,d3ef84cd2faed73df7f875ae951ab76e7831b16198529186826f32cd587b51f7
P74007,3.1.7.2,f339787fcb255c06d90aa755b3d315420c47f1ce7d9e4c59e757b59388225def
O34098,3.1.7.2,4b92e68347f74b6adf7497c6b50d7239dd1be68e37f95aee8bd63391981f8ea5
Q97VT7,3.1.8.1,38c291500762f751cc74f0cbbce3c0af9f83533151dc1d46fc4e2cf1e398e496
P0A434,3.1.8.1,9d1278b38575c3f1a16a62725fe17a7ffef89237170c7d531862d63d7f4ab501
Q2SHM4,3.11.1.1,5e64b3cad998967f03d7bad2343be269ab4aeafdda3caff45e93683d8b67a74f
Q88YN8,3.11.1.1,7baf5240d6b24e8c88f17028581f6aa1fc1c2c7143270a398ff130f6c521a3ed
Q38V12,3.11.1.1,3b07a7ce562549c9e8c91875353c9a456d1717a2c1263d17d4d4833923934fc2
Q4JBJ3,3.13.1.1,ce7807f40d9637a4320be220954d3aa738a210fea0948aa11fdedb5f20ca30f3
O08342,3.2.1.4,1af3f0d6ad491aaa199cc63babca816457b4b091e4e2357b9258223c1c1247b4
Q5AW25,3.2.1.177,9d0ac514b859b1ec6d241d1462644d2aded18f129df5ba1e36bf279eb7d77e9a
Q9X108,3.2.1.86,53d1ca37983ee7355a264bcf7e77fb940d54409890244032de2637eb52150c37
Q9FHE9,3.2.2.6,936945ca20a6d297b2991ef4d7f06da5eea759a12e289494a6358afa757b3093
P0DW60,3.2.2.5,67b8f49628dd54be435e41f825d794f698a5d08bf7548c5f9025b075e164d797
P67657,3.2.2.9,f78efea67bb27d8f5f3626b4e720c3c7a0c4649bb62bb37587812ca215063b6a
Q0IIS3,3.3.2.10,d4cafbf8e8d5358772061026dbbccbee6a9cba80da0dfb1695e7dea29c786c30
O94544,3.3.2.10,0b9bc86e86f7f6eedde10586bd3a9735b2cad04346d3ac054f4778154189cea2
P45743,3.3.2.1,5af86c5e2468efe5900045d6777cdea108a31f4731c4fec0d0893028401af521
A0MTQ2,3.4.11.25,6e84dfeda0d902f257568639a3f831629b6dc33b271046d1d46467afcfaf90e8
Q52VH2,3.4.11.25,bcad81787fbde9d8e03bb9814137cb2e2f52586d1a7155606a01c26829dfb47d
P37893,3.4.11.2,a533143d4bfa3c12786b541d2d24fd3b8f38e9419c975623565dd5e84ba1d1c9
O14124,3.4.13.19,c9c9158e32d19c73ed791e573ec45f4f35868e54641e1981cce531a7b8038e4a
Q2S6U2,3.4.13.9,80587c088cef27e819f2491cc5bc7413b9f2888b097084de7a32b3a697352810
M1VV65,3.4.13.19,9b518e5d6de48317cfae94129c0009f4ab583003f2b8779126f690b9c3e10e0e
P59825,3.4.14.11,3a3ca5467e3cea403909a1c57c97866373db1301c8c810a9592f014d8e41b690
Q82MI6,3.4.14.11,0c080918e760888dfc2706e708c74b1311902a1a0bd8ac61e949c395c487573e
O35010,3.4.14.13,60d74eb75710519a83644ebe360c41ea155918b0a8329b36d7b221a326142cdf
Q6Q4G4,3.4.15.1,e9011b0ca4007d4e921012b0f9cff9e882f46daac3b8174e7fcbc5384392bbe6
E6R6G5,3.4.16.6,1014b76a6b5480ed98c97c95ba3b7e7e73f4d8d29ce7acfcda387803d3f09295
D4ASE6,3.4.16.5,824c0b02b53cd8788c0fb053334d221b7d5adc3f8b2a2b6271b0669dda5c33ab
Q6FTM9,3.4.16.6,563622a594135d0f54b5841cd7f46617d5528360f6b15bceaabc96519d3daa43
Q3T905,3.4.17.2,10467602fce2120986d2edd9006144c1758fce4d8fa535945a690fa4e9850329
P50848,3.4.17.19,cbe7dd6335d75721ae5b4187273d3b03b3b3ad25b2ff7511e1e594bd3be46372
Q9HTZ1,3.4.17.13,96e664f8bc9f7fd06c9b45ecade9b1338cdf9ce3a765635ea2b7073d02c17609
Q9RX25,3.4.19.3,7f9486772b59e37e364c4f3f11be36db9ea3cd109c5eb8fe2a94272023372e69
Q8ENE4,3.4.19.3,7bf21f6c12e0d2f0c553051a0a60e84c8fda137475cfdd18a38de89fa5327125
Q56W64,3.4.19.5,a41c2319c3b9bd89f71557ce4203e9d33b3132902be42c7e1b13a359d98bac76
Q4A696,3.4.21.53,278d478ac36c9fa998b22bb3983e575160578694ea036825dc4a93b085c1d804
P36184,3.4.22.35,21ec4c166e1beb346270a84eeea658ff14c630181094a0f5d90ea8a2c0595305
Q9I9L7,3.4.22.36,e8c42177f4dff270784360a6666bc3756c89bff1c1cffad32817dec70e0f567c
Q504J1,3.4.22.58,84ba829c573bafc7266667653b34c21c87ffdeda5a987073e5d5640ae82c26d8
Q8NKW5,3.4.23.52,03100daebebb9acf076ffd1093985791e06b66e3655d132125cf29c685a8e2dc
Q5A651,3.4.23.24,56a4bf491897a44492a9bbf26fb31695afd8f2073346f72471201713aba87358
Q46085,3.4.24.3,087da93302af06aaca1227adc0c9715ccf587897a2a466e85b6a51fc43f4102b
P47154,3.4.24.84,9846563a449a840addf48c9e15673301c236ce43c73c605fea0d68963fac206e
G5EFD9,3.4.24.81,3b146c712c68f13f13b58a29b0b45e2e45e3b60342cda497b25d6e8d1ac65154
Q9XUV0,3.4.25.1,fd8d3218062354e2c41787f768e70f200e5b27d2981ea9df787eb5badc24656d
Q8SR11,3.4.25.1,43d7352d70833590fb9f263e4e7a2d9e652759740e6788a80b0f20b35e7ac2b7
B1L6S7,3.4.25.1,21411b12f554353f989195e9cfd9385ece83342b725019e43659d9092c9e22e0
Q72UH6,3.5.1.2,34d8faa8684967de0083ca1624303a097cb50b14c7d1d33c48777071878e9a28
Q9F464,3.5.1.87,9c3b37dd8430d6263e2bc11565288a309a225f3b4f952a7bf4f0c1a01470260d
Q75FT0,3.5.1.44,965afcc556e46268a5a21bcdbf6f1462b8e664867e85a349cb6de1a55c3ad833
C5CFQ7,3.5.2.7,477912309929041ebe4963a16065f1bff7de91cf77ae7e3fddcdac53850c3f41
Q6MJP9,3.5.2.7,a970c7847fe3b60eb3ee6545756ee2d5c37e72b6e171773d9213b1c07c4e7f64
Q5WBJ6,3.5.2.5,c464cf07258628ffa0135013dd5fe3e969a6b389862c3c25ab3ff43b6ff4a581
B9E7J8,3.5.3.8,ffabf402a3eaad734012301d76804a3b8df2dafb24cd96f1ca66cc1db7b4c340
Q2ST29,3.5.3.6,98f1e2723c7d974853e3e40427cfc6bc6b3aabe917e5cd1a2bc9518acfeba709
C4LSS0,3.5.3.1,c0855f8a46ecbf16f17b9c86e69bfb539c8f36f1539bff18b0bb8af85060aeea
Q38WN0,3.5.4.16,36cbe95744f4ee58e62eebdc9002fdeaec62cde974527bc5583a60a859e67e7b
B5Y6R9,3.5.4.16,42ccd84d7de186b540b65f40288d5d686bd1b53cd6e512a9c25c8d0c664302c2
P47718,3.5.4.5,ea1bbb9ffc45b62958d2eb0eafde3ee00e2f6a8ed9ab12cd0c4c1e35d1665db4
P82605,3.5.5.1,0f53f0ba702f965142f20b76b7d48265fee29e57a55f873942e9bee3b5bf83ae
P10045,3.5.5.1,579f1ed045c6cad2151775558885dfefd0db710398a7f2a5ba78d5d70488859a
Q6RWK4,3.5.5.1,f2e7ec4d9d550d3ec070d008a129214101b40ac408134d00a02c90d89b38fa64
A9NEX8,3.5.99.6,6274ccd84a9361e406269800d9f2d0fb97ad50e34ca9ac0d9f64e7c222a88409
A8KRL3,3.5.99.2,26b387dfb30254b6ba4ead45e6d187cecc0ec7ddec4025ca15c6ceb8b57603b6
Q9WY68,3.5.99.7,91b509049af5472376753eba5873098f53c6b7cb3da73c27cae4018b48b2b18e
A8ABE2,3.6.1.15,528247989ba75fa81eb591c7483412ba5fb8de7f50d9955b16628998888d3d8d
Q7VB43,3.6.1.9,d88ece84f32b2d1513a641f4a76d50a6de9c0565f8a5f08d8ab8e19fcf1802f0
Q568Q0,3.6.1.58,8e587c9de0835bacd71a03f0f7b26823e724afa91c0cec177c3d9e2cf72616cc
Q6DRI7,3.6.4.13,33c34884bea646cbe153e7addd0ba018acad67ce8569131f0f82dfda564bee9d
Q9VL25,3.6.4.13,e2923b240b244670df086d491512f4351c8a3969b662064e8720fd5c1b8716c8
O14147,3.6.4.12,f7dc370ac5bea62a9b10f053d9c3f825e351847f3bdf34d683f140c906868da1
O15821,3.6.5.4,7fa20259f0e652fef73cce303f38f7805dcc4f9d50f80aeecd5512910963249c
Q55BW0,3.6.5.2,dd1789a459425266d26b4a39ea6ecb81a599b6943124e478993446d84aca37cd
P31021,3.6.5.2,83c09c096978e5cacfb8f88903eac29b53e472c9ef034595b4b25ddb8bab4e4e
Q5DGJ1,3.7.1.3,5f1f3bc6db3607c7507fd0c366d8b6c51e861f26c471753e9049d00ac9cc0161
Q54Q04,3.7.1.3,293fa126d56814318481109147583993650bb3ba7583e3a2b41fef7e2e11b7d9
Q8U671,3.8.1.5,3d0c386a44a8022f6534d9eaad3f6a7732844eb95c0d8c22bb3b6bf1aa32faca
P64304,3.8.1.5,2b6ae2d27e1e539b8719a1ca0bf4142dec235f320a5d9b8e957faaf69859825a
P22643,3.8.1.5,7c3388a577fe60ea11c4f16a48c345a295fbdba41a8a8a525d9d97a8f1b4f68b
Q98A07,4.1.1.22,90663dd1addd0d5e7f5d45a829921f22a92c9a35c260c69832ab1fcfeb3dbe2a
Q8TXD4,4.1.1.19,1ca3e148640918714ce75518ec441b3203542cf89039652e1b519d15748d4593
Q8RGF2,4.1.1.65,e93975f9f8c2815f9cb8f8f454cf22de4062f2944e20bf468865d8d187b08057
Q54DA9,4.1.2.63,d550b0f27cd80727bf024790bc90cb5f103e76e9115ed2a2469304fca96212b3
Q9V7Y2,4.1.2.27,9618c569b6680682411b8bcd2b85c5b9328b0780e43669fa0ad6e72f6d3436e5
O13940,4.1.2.48,7964efbe2585713f31433cb5a59d08583d2f7d2004230741c58718ee184810cd
P0CL20,4.1.3.16,a73ebd678de855faa3a65fd22ca81b41cfb390eff0573d5c1ae44e21cc9e9872
Q9Z4W7,4.1.3.27,971abf4fbab6033a5ee27a7076d5c4e0b1ad604cfce2d1ab29161f3cdd9e7ea1
Q609A0,4.1.3.40,d3d3b10ef89da05eb7589892d54eeb67f16716f55cff5cb9326d5bb7b70ca7ff
Q9PHU4,4.1.99.12,d2b8faf573056060b5cfb5351edb2f2038d71d9f4e9f83664e134d65f85d3beb
Q97L63,4.1.99.14,c3abd19bf40e4e180ed911936d5d0f0d6e70ebcab8da62d837af485970c18506
Q39055,4.1.99.22,cb9782f077ef16f389014621ced57528467e673f67531eabe52109d392c1d81f
Q485S0,4.2.1.77,eaed4ec956fe64c490e4e84819af42f75efc0e79c2f7110819490f1067a2fe8f
Q7URN0,4.2.1.20,278195accc3a8853585286a654c6e5e51b3d0acd6b0f7562697ad76a60384049
O26666,4.2.1.10,4cc76a46d544ec454ddcb73867d312013b362ce0ac511d8bad623fc3d6d8f51b
E3E7F9,4.2.2.2,a5c4d3d60db774b68fc300ddeb818d0f697a4a4de43148a731aa8a2cb8b9b971
A0A3D9VCI6,4.2.2.1,2237fdf914ea8b0c564e3dc1b6b1d2100da79582eafee06d35183294ba70346c
Q89YR9,4.2.2.8,270cb7967371cb870b70e763e73f3dddc33e1b82a765df66ae7d1b6ef91643e3
D5SL78,4.2.3.26,b065b0acc563b0202a5e1b9b9c1240bca642c5ae448724cc7b6e9eb4e342e33f
Q2S2D3,4.2.3.4,d8c220cad0aad7439ef55fb7821ec901b45726fd037899684fae3f8b33a66713
A9FZ87,4.2.3.164,717681cf9cbc680e32313b5a249622ab94c91989cb835298d06e216e55cb833d
Q5NGY3,4.2.99.18,a3d9434188976bdaaca5b5bbd592bd1409558d85cf1a551c68c9f12164c32023
Q67R59,4.2.99.18,6d8468bcd99b0557398bc541b790920d87e2476d02573d0b3910ebf332c34ef2
P53397,4.2.99.18,bef24c153b2ad4ef81fd678948cbef6bdb3b807487defe9f65c05be6e2a60594
Q9HQD5,4.3.1.3,75332c016d8c2b00f0e4434696ac8b50579633765485fc1ec020b818dc0e773b
P33074,4.3.1.17,1653f06c5ab974fe768fa81000b4e7ca328ba4f72e52a0c985f0935dfc35b1e6
A0A8V1ABE9,4.3.1.18,7901d100ee17c0c4817776effc9160ddfeeb62844bea6bfd3bd8b63e59857a66
A0JMM9,4.3.2.8,560b66d4cbd68f1df34942650810340509733fe523ee39ea0cc24ec467979dea
O13843,4.3.2.3,f6c83a88ac15a3427300833c7f722cec1a8c0d8ac1c1f9b010eac7e957411398
P32459,4.3.2.3,041a00bad726e5c29fb5b7e22b04ce2e1953d509c8511afb67de60c3f2ec7c72
A5EXM4,4.3.3.7,ca63d42ba2b2a4fe8dc58eb324f49e014a419a675cc81f645b7b3e65e43c0154
Q2S3M1,4.3.3.7,609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555
Q11VI2,4.3.3.7,cf4fd4791bab61f307643c7e793ba6982d04de34ec021d0981967bf988ff01cb
Q8TX58,4.3.99.3,35e0c25933d78f65423bc159217a9a701a9548d5204824fc0119ceadfab3b197
Q7V9H9,4.3.99.3,1c813a83b41909b10e122be2aa2591b2dc769516184981fa337cb80b2d0e0beb
Q8KFK8,4.3.99.3,883483a904cc7c37c62875f192c2f121c19fd523f180f81367b19feed189f6ab
Q59829,4.4.1.1,95af39f1fa8fd52f9d6b76898a4b9bbc58863c986c309471218915add3860c3b
Q93QC6,4.4.1.13,d285c1bf478b439b80ff10cd6f0cb321cb9f7cb7dcb7983393d025c9bc10e81f
P14187,4.4.1.17,a02cdaf18db7a4cf34d0bec0f3ec14e4c14ef84b22f8d7b64874c288538202cd
P81296,4.6.1.19,273f4c11002617f1446a881440bafa0e9e9189a8219a3bbe7e043d59fb759f0f
P59014,4.6.1.17,b110f2862f0978bc2426be795bae2acc80e93ee0066a2c950d6547228194f70b
Q7M438,4.6.1.19,1fa0cb76d83a75c37bb962481503d73e9c28506ba68f959cad5b961fe5cac232
C1F1C7,4.98.1.1,8a3f92e8fb66f13adc2c4a061d79989471e028a6dca56afd8ca13ace05f62d70
Q8D226,4.98.1.1,45c319f0ab70a2c0d7988df42c73a4bbb6b352d012fdc51b89c59f16fbecc6ba
A9B546,4.98.1.1,ecd39fa32d49c50e2943d43f614b7f88e6ff46013d6eec33d4b7c851e39ecc6b
A1SD28,4.99.1.12,0d029215cb92920996223944d0bd0da5b90ba4071c2e4d16b5a4ad0268dd08a4
P61817,4.99.1.4,8bb4b098443ed49238d718b5a6fd4da53ad0637926e30d3c9211ff46a10eef31
Q55451,4.99.1.3,24620328d5656d090f6f181b54d2873d35fd861f1638b42072e59034336baadc
Q8TY71,5.1.1.7,5c5034155d8da18e27327c86fa0c7e568be24c490e6c49b7388843eaf51a2f32
Q97FV2,5.1.1.7,eef764943fd777bdf816217868b37ae58a1a76633512a1c430c32cf1879ec52a
A0Q5S7,5.1.1.20,a0b23a077bf6d9dcf3db9f416d62489e3a091ea977cbc011dc6b7287f1f1b904
Q97WE5,5.1.3.42,4a02efd72ce322b185658440c8a9e278cbc869aa9f208771c0e3d605a71d13bf
F8C4X8,5.1.3.6,5c01ab4fecee6895c00c92e1097a07a227dbe961aa7336ac7bd1c0efde658b0e
P75294,5.1.3.22,feed00c57598df0ae52376a0f54a3522d22ba4aa7f2777bd6be8519c4729f10a
Q55CV0,5.1.99.6,512794ac532f1643d4e4390ff490f14585f251d6d6c929c4a9abebafc1d92891
C7RGH4,5.1.99.6,b957469f3c2c8a71aac98ce9ad2c5d9be8dcee7eeefa1bd7642d0d80d25c6130
D5SRZ4,5.1.99.6,ee820435c146cfcb078550368e44260bae444592c6d31300a0faef844aebd7d6
P0AEM0,5.2.1.8,d25f5d71aeb1048c9321d6ae62f2c4ec201dd5c85f8870686d09edfaab2b779f
B8FA61,5.2.1.8,886b5523bb2a6a87090c48650290f946f2282d92062a431d7a58b07f998f4106
Q1IRD7,5.2.1.8,5b7133d74593fda32312f47fef4742a0f694a09bed3073434e00f82537180e57
B2V7Q4,5.3.1.24,5520eb33e1eac8152edf61652a24d3d73087457cdf604a1c78b693ec2cbf1bd9
Q0ATJ7,5.3.1.24,2a3034556733d7e7c76f407d7af7240c93491598bcceae9467f911dae59cc7eb
B5YGA0,5.3.1.23,5edf2dc4ec8b1333740a68e833979b091e238600f7a3efd751f2a27e685c7c5a
Q5WH45,5.3.2.5,7a9659a3dd5316b7da19ed23da13e4da4d5a947b10a507bd3fb3f23c31565e59
O26154,5.3.3.2,b9ca5fe8b85d90817537c1c9e2f2e3bd5d787928c0fdc7ed6ccdabce9c59d924
Q9FHR8,5.3.3.21,8bdb03da81af4b5f203eab5bcf9d9a0d24ac1ecf19bd5459775d637f098beebe
P00947,5.3.3.1,bd47a7cb1d41be34193a47016a4d56727c7ee6069778273133e33ec9bc525cd1
P32474,5.3.4.1,b15b9a8fcf3a7d08e81415bbf40dc24952be1055a43a90bddd29a40c9182b2b0
Q86IA3,5.3.4.1,2ad639c92dee1f945922a35907e28c2ce345b2a825833655396d606001bd6603
P34329,5.3.4.1,3f46bfb6c5885c91d276f76ba999d33d073586b39b8143d376f225b161c7687d
O43976,5.4.2.8,35a3f25988f1277fb1da7b6a81671ee800a947fb42b774d13d724211558b85e1
O06995,5.4.2.6,3ff198825e6024148f1c22fde79a33fac9482322d6bb620b61fab7b9877df43a
Q4FP74,5.4.2.11,eb5f3a4f4e1c78b6c11d8182a1752938834bb6b01458cc61ec5cbc630f135499
Q1MPW7,5.4.3.8,c2fbe9f9748925ae3736beba3eac5530811031f7dcd4843fa2f918301bc82f6a
Q8D3C8,5.4.3.8,38a8037c8c702166ca0d0d0773c49bbac3f322f854c6d96080849f2c218c29b7
Q8RFY7,5.4.3.8,677861c9043f42823077f2ca597e9bab91649c0075be11a66e5bd4be8877d111
Q51508,5.4.4.2,422d24b78fe13e195290cc8d03d754a9a02a82334c3bcf8bf04c194606958c2c
P23300,5.4.4.2,3426bc92f54c9a4f66b1870129fb6d60aef5acd73ca18f9e81f85904d8f408c1
P0AEJ2,5.4.4.2,b8f80b3e8a6a2f4aade5b6bcb057a4778b2e92ceeb96fde87d0339bd72f3c55f
Q6FS81,5.4.99.43,c3dd734b98b5b887074d6c72d3e556c7b1008ccd67506b18b3dd2476b4da1668
Q8TXJ7,5.4.99.27,6d35afa49c0e505db0b75aed3f0ecfec0bfa206fbb697657a7e79c00383627d9
A1RX33,5.4.99.25,9c109d710f6d0afdf866acde970e92eaddfc72de643059b5b642b840aebc1360
P54974,5.5.1.19,cad02ca8980fd0859e5e6041aee3b4b897e00d83619cfcdf76ce48cc44900313
Q59092,5.5.1.2,bf87dfc3fd1739e5a40932995367bb10d3a014c7da8e5d3423c076c6ab85534f
Q8A7J8,5.5.1.4,7676a4b3ec12ed9a57e1209673d1678d9b20c576bcc897de0e64d0cbf717b222
A8QFF6,5.6.1.1,ce643ed2070e42c1417d2ff3cbf4219fd9df58482a2e21d7f99fc5798c78c455
Q7WZ32,5.6.1.7,c2bf092dad05e92b7496fe0b585fc2e1c7a81717381416aca18a76f442b6c734
